Data,Period,Organisation unit,Value
mRVVnw1KKSL,201802,VkaywIcr0d1,40.0
XkemTADiLv4,201701,LbjgDaDXJRa,32.0
HIfJ6JvWQmQ,201605,jqLcZtIyJim,40.0
mRVVnw1KKSL,201509,ZqmBdrwI59g,80.0
VRD05emEwOF,201805,fS76SN2mDYs,190.0
s5PaJNvYa6i,201707,HiSkD51XNEw,40.0
BkGKNzv3Vn6,201607,FX5DGY6VxPS,22.0
AMVejJGpKI9,201706,FSrkhOVFdOk,50.0
Gk6WlfVitbC,201401,IKdUHYliWr5,130.0
kuxcnLoB85c,201505,Wl8S53qfNST,40.0
d8MsenqQaMv,201606,Udaaomim77o,40.0
g2ZhqF3DKMx,201504,SiFad15yKhZ,280.0
BQeaCpVaUYB,201605,CXAJP0JoCDZ,32.0
whXQzFlRT37,201504,wPQb02U3UHx,517.0
g2ZhqF3DKMx,201902,H7UhEhDlhvD,40.0
BkGKNzv3Vn6,201611,fS76SN2mDYs,260.0
OKXUzudHulV,201802,fS76SN2mDYs,181.0
smag5V5gz0s,201808,R6tG0IzAhpv,200.0
vOaRpiWvl2K,201410,SKJI5xtKLmd,62.0
mRVVnw1KKSL,201411,XNmQ1GcM53S,30.0
Gk6WlfVitbC,201509,fS76SN2mDYs,80.0
d8MsenqQaMv,201707,d23ZMyDAOEE,20.0
AMVejJGpKI9,201402,dU7dDBWWWDi,60.0
BQeaCpVaUYB,201807,IKdUHYliWr5,30.0
BQeaCpVaUYB,201601,FVZSGQeGAWy,44.0
iIlheePZjCc,201508,JPl6BiRGUjp,60.0
vOaRpiWvl2K,201409,ovxDVLEpRgk,278.0
BQeaCpVaUYB,201706,zqmymbY6VTU,10.0
mRVVnw1KKSL,201407,AcjY7Ic6kUU,40.0
vOaRpiWvl2K,201605,dU7dDBWWWDi,479.0
HIfJ6JvWQmQ,201409,LT6XGXS57II,90.0
s5PaJNvYa6i,201803,kKYdOJ0uRod,40.0
VRD05emEwOF,201408,q6NwSRm7CoV,55.0
byrpD40AkQG,201604,La4FiUTG0Ed,80.0
BkGKNzv3Vn6,201503,oiQrJMqWJQ6,50.0
XkemTADiLv4,201605,rKoTTNZLKaN,10.0
d8MsenqQaMv,201702,CXAJP0JoCDZ,20.0
VRD05emEwOF,201806,mC4qkTGiah3,6.0
AMVejJGpKI9,201411,ZwfQDUAuF1E,120.0
BQeaCpVaUYB,201509,Udaaomim77o,6.0
OKXUzudHulV,201601,iSzLcFdtWbX,413.0
whXQzFlRT37,201901,DHJTFwnlEdw,500.0
d8MsenqQaMv,201801,rKoTTNZLKaN,60.0
odmSZSezPsY,201808,iE17KE2PvJf,87.0
HIfJ6JvWQmQ,201803,wpPJRac8Zpf,80.0
s5PaJNvYa6i,201510,zqmymbY6VTU,65.0
mRVVnw1KKSL,201504,SiFad15yKhZ,500.0
d8MsenqQaMv,201806,mrRGRJwEwUm,60.0
VRD05emEwOF,201807,d23ZMyDAOEE,22.0
OKXUzudHulV,201605,iE17KE2PvJf,374.0
vOaRpiWvl2K,201902,g7eN5E9RN1V,111.0
kuxcnLoB85c,201801,q6NwSRm7CoV,62.0
mRVVnw1KKSL,201806,lqUH9qJYc2r,180.0
vOaRpiWvl2K,201502,RPNI2yciVPb,25.0
XkemTADiLv4,201802,kKYdOJ0uRod,40.0
BkGKNzv3Vn6,201711,RyzLT9D4nQ6,39.0
odmSZSezPsY,201707,RQiyqxziOzo,20.0
Gk6WlfVitbC,201603,jLbIZHuRAYh,30.0
VRD05emEwOF,201808,cLBvS1WGEQF,24.0
HIfJ6JvWQmQ,201702,IKdUHYliWr5,440.0
whXQzFlRT37,201701,uAmB8MLWUbq,500.0
VRD05emEwOF,201703,FX5DGY6VxPS,20.0
odmSZSezPsY,201412,yeGUcHoOF0W,160.0
BQeaCpVaUYB,201411,uECirbmK3vj,36.0
oACe0uiAmnT,201509,kKYdOJ0uRod,343.0
byrpD40AkQG,201709,R6tG0IzAhpv,100.0
BQeaCpVaUYB,201602,VkaywIcr0d1,22.0
BkGKNzv3Vn6,201902,JPl6BiRGUjp,60.0
XkemTADiLv4,201902,SiFad15yKhZ,300.0
oACe0uiAmnT,201712,zqmymbY6VTU,12.0
whXQzFlRT37,201706,iE17KE2PvJf,350.0
whXQzFlRT37,201706,Wl8S53qfNST,490.0
oACe0uiAmnT,201609,SiFad15yKhZ,644.0
smag5V5gz0s,201711,La4FiUTG0Ed,180.0
iIlheePZjCc,201902,XNmQ1GcM53S,40.0
AMVejJGpKI9,201809,ZY5zTLYR53q,90.0
odmSZSezPsY,201707,QsbKIv43xwM,9.0
OKXUzudHulV,201702,LT6XGXS57II,40.0
VRD05emEwOF,201811,g7eN5E9RN1V,28.0
XkemTADiLv4,201502,uAmB8MLWUbq,120.0
smag5V5gz0s,201902,ldTs7l4tu6V,140.0
vOaRpiWvl2K,201411,oiQrJMqWJQ6,170.0
HIfJ6JvWQmQ,201404,Udaaomim77o,40.0
Gk6WlfVitbC,201801,vmGyHazfngO,80.0
byrpD40AkQG,201605,H7UhEhDlhvD,20.0
VRD05emEwOF,201510,JPl6BiRGUjp,40.0
Gk6WlfVitbC,201501,JPl6BiRGUjp,80.0
vOaRpiWvl2K,201610,q6NwSRm7CoV,215.0
BkGKNzv3Vn6,201508,jLbIZHuRAYh,40.0
BkGKNzv3Vn6,201811,SKJI5xtKLmd,40.0
XkemTADiLv4,201711,wpPJRac8Zpf,20.0
Gk6WlfVitbC,201611,kfyFrKOKqnz,20.0
smag5V5gz0s,201607,CXAJP0JoCDZ,50.0
Gk6WlfVitbC,201504,MEAv0YmXK3C,20.0
iIlheePZjCc,201510,kKYdOJ0uRod,40.0
VRD05emEwOF,201509,PoAHq41Wjsk,72.0
Gk6WlfVitbC,201811,uAmB8MLWUbq,160.0
OKXUzudHulV,201704,r7pU4IuyIJF,72.0
AMVejJGpKI9,201804,r7pU4IuyIJF,30.0
smag5V5gz0s,201409,fS76SN2mDYs,200.0
VRD05emEwOF,201707,r7pU4IuyIJF,34.0
oACe0uiAmnT,201808,jqLcZtIyJim,77.0
BQeaCpVaUYB,201702,iSzLcFdtWbX,20.0
iIlheePZjCc,201411,FVZSGQeGAWy,60.0
oACe0uiAmnT,201603,QsbKIv43xwM,500.0
whXQzFlRT37,201402,MEAv0YmXK3C,28.0
byrpD40AkQG,201511,Wl8S53qfNST,60.0
g2ZhqF3DKMx,201601,jLbIZHuRAYh,40.0
VRD05emEwOF,201810,vmGyHazfngO,74.0
whXQzFlRT37,201403,dU7dDBWWWDi,317.0
iIlheePZjCc,201609,SfTrvW441Q0,160.0
g2ZhqF3DKMx,201505,lqUH9qJYc2r,80.0
whXQzFlRT37,201407,fS76SN2mDYs,450.0
odmSZSezPsY,201611,ikFfiR1TblB,20.0
whXQzFlRT37,201409,XNmQ1GcM53S,383.0
kuxcnLoB85c,201807,wpPJRac8Zpf,100.0
VRD05emEwOF,201902,wPQb02U3UHx,74.0
BkGKNzv3Vn6,201507,SfTrvW441Q0,40.0
smag5V5gz0s,201506,wPQb02U3UHx,40.0
BQeaCpVaUYB,201811,zQdh7P5efBl,16.0
byrpD40AkQG,201601,uECirbmK3vj,60.0
OKXUzudHulV,201601,jLbIZHuRAYh,120.0
d8MsenqQaMv,201609,La4FiUTG0Ed,20.0
d8MsenqQaMv,201710,LbjgDaDXJRa,20.0
odmSZSezPsY,201701,cLBvS1WGEQF,40.0
oACe0uiAmnT,201601,mC4qkTGiah3,400.0
BQeaCpVaUYB,201810,FVZSGQeGAWy,10.0
oACe0uiAmnT,201408,cLBvS1WGEQF,385.0
VRD05emEwOF,201704,UdcrfRV5diV,46.0
VRD05emEwOF,201607,BwF2JaC8lCL,14.0
whXQzFlRT37,201902,zgh2xKB6gUo,250.0
d8MsenqQaMv,201407,R6tG0IzAhpv,20.0
vOaRpiWvl2K,201509,oiQrJMqWJQ6,420.0
Gk6WlfVitbC,201510,FSrkhOVFdOk,20.0
odmSZSezPsY,201509,fS76SN2mDYs,440.0
s5PaJNvYa6i,201409,NBZfDf5Rag9,36.0
AMVejJGpKI9,201711,ZY5zTLYR53q,60.0
mRVVnw1KKSL,201610,VI8FnbLBPDD,60.0
whXQzFlRT37,201808,ClfJQm3Docv,150.0
d8MsenqQaMv,201703,lqUH9qJYc2r,240.0
VRD05emEwOF,201504,zQdh7P5efBl,22.0
d8MsenqQaMv,201712,zgh2xKB6gUo,60.0
Gk6WlfVitbC,201808,iE17KE2PvJf,20.0
XkemTADiLv4,201705,xpXgPL892GT,32.0
smag5V5gz0s,201902,LbjgDaDXJRa,40.0
VRD05emEwOF,201410,IKdUHYliWr5,80.0
OKXUzudHulV,201506,SKJI5xtKLmd,5.0
VRD05emEwOF,201405,rKoTTNZLKaN,37.0
s5PaJNvYa6i,201607,wgWlZhxXfS5,60.0
BkGKNzv3Vn6,201807,zi9hv7KzZVp,20.0
g2ZhqF3DKMx,201708,VI8FnbLBPDD,40.0
HIfJ6JvWQmQ,201703,RPNI2yciVPb,180.0
BkGKNzv3Vn6,201612,xpXgPL892GT,40.0
OKXUzudHulV,201805,cLBvS1WGEQF,83.0
iIlheePZjCc,201902,vaCcJOxMAeE,60.0
iIlheePZjCc,201511,SfTrvW441Q0,20.0
XkemTADiLv4,201610,IKdUHYliWr5,226.0
s5PaJNvYa6i,201710,BwF2JaC8lCL,40.0
vOaRpiWvl2K,201902,kKYdOJ0uRod,46.0
s5PaJNvYa6i,201512,ClfJQm3Docv,80.0
oACe0uiAmnT,201709,LbjgDaDXJRa,915.0
byrpD40AkQG,201807,xpXgPL892GT,50.0
odmSZSezPsY,201408,UdcrfRV5diV,120.0
HIfJ6JvWQmQ,201501,iE17KE2PvJf,105.0
BkGKNzv3Vn6,201807,bArGQMJx5Vs,40.0
odmSZSezPsY,201808,Wl8S53qfNST,70.0
BQeaCpVaUYB,201712,jqLcZtIyJim,20.0
Gk6WlfVitbC,201406,zi9hv7KzZVp,30.0
AMVejJGpKI9,201506,RyzLT9D4nQ6,30.0
XkemTADiLv4,201503,JWdMKPTg0HL,130.0
d8MsenqQaMv,201605,VI8FnbLBPDD,20.0
VRD05emEwOF,201706,RUBAdXhzucO,74.0
Gk6WlfVitbC,201902,YTgby61ISnd,10.0
oACe0uiAmnT,201603,RQiyqxziOzo,38.0
BQeaCpVaUYB,201404,ldTs7l4tu6V,124.0
Gk6WlfVitbC,201608,FSrkhOVFdOk,50.0
mRVVnw1KKSL,201709,Udaaomim77o,40.0
Gk6WlfVitbC,201804,KysFcG0IQYZ,100.0
Gk6WlfVitbC,201406,bArGQMJx5Vs,110.0
byrpD40AkQG,201710,d23ZMyDAOEE,120.0
kuxcnLoB85c,201608,mrRGRJwEwUm,20.0
HIfJ6JvWQmQ,201603,ClfJQm3Docv,120.0
g2ZhqF3DKMx,201508,yrxkpEWxooc,20.0
XkemTADiLv4,201807,BwF2JaC8lCL,60.0
oACe0uiAmnT,201811,ZqmBdrwI59g,700.0
s5PaJNvYa6i,201507,ldTs7l4tu6V,90.0
BkGKNzv3Vn6,201807,JpOeRsaZHoG,46.0
kuxcnLoB85c,201512,ldTs7l4tu6V,30.0
g2ZhqF3DKMx,201708,xuVsQTby6uM,40.0
BkGKNzv3Vn6,201510,UdcrfRV5diV,100.0
XkemTADiLv4,201507,Wl8S53qfNST,50.0
VRD05emEwOF,201803,DHJTFwnlEdw,10.0
OKXUzudHulV,201412,zi9hv7KzZVp,260.0
iIlheePZjCc,201509,FVZSGQeGAWy,40.0
d8MsenqQaMv,201409,kfyFrKOKqnz,60.0
BQeaCpVaUYB,201606,lqUH9qJYc2r,6.0
vOaRpiWvl2K,201711,PoAHq41Wjsk,134.0
AMVejJGpKI9,201701,jLbIZHuRAYh,40.0
XkemTADiLv4,201511,ClfJQm3Docv,200.0
XkemTADiLv4,201408,NBZfDf5Rag9,20.0
kuxcnLoB85c,201406,kfyFrKOKqnz,38.0
iIlheePZjCc,201810,wPQb02U3UHx,120.0
XkemTADiLv4,201408,SKJI5xtKLmd,12.0
VRD05emEwOF,201603,SfTrvW441Q0,50.0
Gk6WlfVitbC,201412,yrxkpEWxooc,20.0
s5PaJNvYa6i,201612,RPNI2yciVPb,65.0
BkGKNzv3Vn6,201710,mC4qkTGiah3,22.0
BkGKNzv3Vn6,201507,JWdMKPTg0HL,50.0
XkemTADiLv4,201803,JpOeRsaZHoG,80.0
whXQzFlRT37,201712,rKoTTNZLKaN,267.0
odmSZSezPsY,201507,xpXgPL892GT,80.0
iIlheePZjCc,201508,uAmB8MLWUbq,40.0
Gk6WlfVitbC,201510,r7pU4IuyIJF,40.0
kuxcnLoB85c,201608,kKYdOJ0uRod,60.0
BQeaCpVaUYB,201902,JpOeRsaZHoG,70.0
vOaRpiWvl2K,201810,RPNI2yciVPb,100.0
vOaRpiWvl2K,201411,yrxkpEWxooc,50.0
whXQzFlRT37,201506,VI8FnbLBPDD,484.0
s5PaJNvYa6i,201409,Wl8S53qfNST,40.0
BQeaCpVaUYB,201604,HiSkD51XNEw,4.0
Gk6WlfVitbC,201504,FVZSGQeGAWy,40.0
iIlheePZjCc,201704,ZqmBdrwI59g,200.0
BQeaCpVaUYB,201406,vaCcJOxMAeE,20.0
XkemTADiLv4,201804,LT6XGXS57II,200.0
kuxcnLoB85c,201604,JPl6BiRGUjp,60.0
g2ZhqF3DKMx,201403,ge7aE8co40H,80.0
smag5V5gz0s,201512,FVZSGQeGAWy,40.0
smag5V5gz0s,201501,FVZSGQeGAWy,30.0
vOaRpiWvl2K,201503,xuVsQTby6uM,460.0
BkGKNzv3Vn6,201505,mrRGRJwEwUm,31.0
d8MsenqQaMv,201608,ikFfiR1TblB,40.0
XkemTADiLv4,201608,QsbKIv43xwM,26.0
d8MsenqQaMv,201410,kfyFrKOKqnz,60.0
s5PaJNvYa6i,201812,kfyFrKOKqnz,16.0
odmSZSezPsY,201411,fS76SN2mDYs,300.0
smag5V5gz0s,201609,NBZfDf5Rag9,40.0
BkGKNzv3Vn6,201503,q6NwSRm7CoV,60.0
AMVejJGpKI9,201604,gCRidS1x9ty,60.0
whXQzFlRT37,201403,LT6XGXS57II,100.0
HIfJ6JvWQmQ,201403,oiQrJMqWJQ6,40.0
whXQzFlRT37,201701,rKoTTNZLKaN,41.0
d8MsenqQaMv,201506,iE17KE2PvJf,60.0
VRD05emEwOF,201803,JpOeRsaZHoG,46.0
oACe0uiAmnT,201808,H7UhEhDlhvD,428.0
vOaRpiWvl2K,201611,ClfJQm3Docv,341.0
smag5V5gz0s,201806,CXAJP0JoCDZ,100.0
d8MsenqQaMv,201508,IKdUHYliWr5,100.0
HIfJ6JvWQmQ,201405,IKdUHYliWr5,220.0
Gk6WlfVitbC,201901,wPQb02U3UHx,20.0
BkGKNzv3Vn6,201402,Wl8S53qfNST,40.0
BQeaCpVaUYB,201612,MEAv0YmXK3C,4.0
byrpD40AkQG,201812,cLBvS1WGEQF,100.0
BQeaCpVaUYB,201502,LbjgDaDXJRa,14.0
s5PaJNvYa6i,201705,CXAJP0JoCDZ,50.0
kuxcnLoB85c,201412,FX5DGY6VxPS,22.0
whXQzFlRT37,201604,gCRidS1x9ty,200.0
g2ZhqF3DKMx,201604,bArGQMJx5Vs,80.0
BkGKNzv3Vn6,201512,NBZfDf5Rag9,26.0
smag5V5gz0s,201507,TleFOlpaRAp,40.0
iIlheePZjCc,201701,fS76SN2mDYs,160.0
VRD05emEwOF,201411,BwF2JaC8lCL,38.0
BQeaCpVaUYB,201705,H7UhEhDlhvD,60.0
iIlheePZjCc,201407,PoAHq41Wjsk,80.0
byrpD40AkQG,201510,R6tG0IzAhpv,80.0
s5PaJNvYa6i,201707,RQiyqxziOzo,50.0
g2ZhqF3DKMx,201601,FKvvYL7xV0p,25.0
VRD05emEwOF,201712,zi9hv7KzZVp,12.0
s5PaJNvYa6i,201404,JWdMKPTg0HL,260.0
kuxcnLoB85c,201809,RyzLT9D4nQ6,20.0
odmSZSezPsY,201410,lqUH9qJYc2r,160.0
HIfJ6JvWQmQ,201807,JpOeRsaZHoG,95.0
HIfJ6JvWQmQ,201811,QsbKIv43xwM,112.0
iIlheePZjCc,201505,xuVsQTby6uM,60.0
HIfJ6JvWQmQ,201803,VkaywIcr0d1,80.0
vOaRpiWvl2K,201601,PoAHq41Wjsk,107.0
BkGKNzv3Vn6,201803,Udaaomim77o,40.0
Gk6WlfVitbC,201706,e9NLyDiExlF,170.0
VRD05emEwOF,201509,oiQrJMqWJQ6,20.0
AMVejJGpKI9,201712,LT6XGXS57II,50.0
d8MsenqQaMv,201405,BwF2JaC8lCL,20.0
mRVVnw1KKSL,201811,La4FiUTG0Ed,260.0
s5PaJNvYa6i,201412,Wl8S53qfNST,50.0
smag5V5gz0s,201602,FKvvYL7xV0p,20.0
BQeaCpVaUYB,201607,R6tG0IzAhpv,64.0
oACe0uiAmnT,201807,ldTs7l4tu6V,557.0
g2ZhqF3DKMx,201807,zqmymbY6VTU,60.0
BQeaCpVaUYB,201608,oiQrJMqWJQ6,40.0
Gk6WlfVitbC,201709,zqmymbY6VTU,80.0
VRD05emEwOF,201405,ovxDVLEpRgk,40.0
BQeaCpVaUYB,201510,BwF2JaC8lCL,52.0
oACe0uiAmnT,201812,XNmQ1GcM53S,197.0
odmSZSezPsY,201702,jLbIZHuRAYh,120.0
AMVejJGpKI9,201505,QsbKIv43xwM,10.0
VRD05emEwOF,201508,R6tG0IzAhpv,62.0
odmSZSezPsY,201603,bArGQMJx5Vs,160.0
iIlheePZjCc,201711,kKYdOJ0uRod,100.0
Gk6WlfVitbC,201606,mC4qkTGiah3,10.0
iIlheePZjCc,201611,AcjY7Ic6kUU,40.0
smag5V5gz0s,201610,RUBAdXhzucO,60.0
iIlheePZjCc,201512,FX5DGY6VxPS,60.0
g2ZhqF3DKMx,201411,yeGUcHoOF0W,100.0
whXQzFlRT37,201710,SfTrvW441Q0,176.0
mRVVnw1KKSL,201812,cLBvS1WGEQF,160.0
VRD05emEwOF,201506,QsbKIv43xwM,56.0
d8MsenqQaMv,201710,vmGyHazfngO,100.0
OKXUzudHulV,201702,gCRidS1x9ty,225.0
VRD05emEwOF,201803,zi9hv7KzZVp,6.0
XkemTADiLv4,201411,BwF2JaC8lCL,50.0
XkemTADiLv4,201605,ldTs7l4tu6V,180.0
g2ZhqF3DKMx,201804,NBZfDf5Rag9,25.0
oACe0uiAmnT,201405,d23ZMyDAOEE,95.0
smag5V5gz0s,201801,mrRGRJwEwUm,50.0
byrpD40AkQG,201802,JpOeRsaZHoG,70.0
BkGKNzv3Vn6,201902,BwF2JaC8lCL,40.0
odmSZSezPsY,201805,MQ4km4gi9bz,20.0
AMVejJGpKI9,201705,yrxkpEWxooc,10.0
Gk6WlfVitbC,201503,jLbIZHuRAYh,80.0
AMVejJGpKI9,201801,SfTrvW441Q0,40.0
BkGKNzv3Vn6,201405,RUBAdXhzucO,60.0
BQeaCpVaUYB,201512,kfyFrKOKqnz,44.0
oACe0uiAmnT,201405,iE17KE2PvJf,162.0
iIlheePZjCc,201902,xpXgPL892GT,40.0
odmSZSezPsY,201808,r7pU4IuyIJF,40.0
odmSZSezPsY,201608,KysFcG0IQYZ,40.0
oACe0uiAmnT,201611,wPQb02U3UHx,367.0
HIfJ6JvWQmQ,201510,ldTs7l4tu6V,100.0
odmSZSezPsY,201510,MQ4km4gi9bz,40.0
HIfJ6JvWQmQ,201807,zi9hv7KzZVp,20.0
g2ZhqF3DKMx,201805,BwF2JaC8lCL,40.0
smag5V5gz0s,201712,jqLcZtIyJim,70.0
BQeaCpVaUYB,201502,zi9hv7KzZVp,12.0
odmSZSezPsY,201901,bArGQMJx5Vs,60.0
vOaRpiWvl2K,201703,FX5DGY6VxPS,63.0
kuxcnLoB85c,201510,La4FiUTG0Ed,84.0
HIfJ6JvWQmQ,201509,zi9hv7KzZVp,6.0
BkGKNzv3Vn6,201404,wgWlZhxXfS5,60.0
s5PaJNvYa6i,201805,wPQb02U3UHx,55.0
vOaRpiWvl2K,201805,KysFcG0IQYZ,38.0
XkemTADiLv4,201403,zi9hv7KzZVp,10.0
iIlheePZjCc,201811,xpXgPL892GT,120.0
s5PaJNvYa6i,201702,JWdMKPTg0HL,100.0
mRVVnw1KKSL,201410,FSrkhOVFdOk,40.0
oACe0uiAmnT,201602,BwF2JaC8lCL,84.0
smag5V5gz0s,201609,e9NLyDiExlF,40.0
BkGKNzv3Vn6,201712,Udaaomim77o,28.0
d8MsenqQaMv,201902,HiSkD51XNEw,60.0
Vdip0KyoL9f,201509,uAmB8MLWUbq,180.0
odmSZSezPsY,201403,JPl6BiRGUjp,140.0
byrpD40AkQG,201601,R6tG0IzAhpv,40.0
smag5V5gz0s,201811,g7eN5E9RN1V,40.0
whXQzFlRT37,201902,fS76SN2mDYs,384.0
iIlheePZjCc,201402,lqUH9qJYc2r,60.0
BkGKNzv3Vn6,201704,ZY5zTLYR53q,61.0
BkGKNzv3Vn6,201603,NBZfDf5Rag9,22.0
whXQzFlRT37,201901,lqUH9qJYc2r,482.0
BkGKNzv3Vn6,201809,q6NwSRm7CoV,30.0
XkemTADiLv4,201811,MEAv0YmXK3C,20.0
kuxcnLoB85c,201612,fS76SN2mDYs,20.0
BQeaCpVaUYB,201707,QsbKIv43xwM,38.0
Gk6WlfVitbC,201611,mrRGRJwEwUm,10.0
Gk6WlfVitbC,201801,ZwfQDUAuF1E,50.0
g2ZhqF3DKMx,201509,Wl8S53qfNST,30.0
s5PaJNvYa6i,201808,mC4qkTGiah3,2.0
d8MsenqQaMv,201407,zqmymbY6VTU,60.0
XkemTADiLv4,201509,oiQrJMqWJQ6,60.0
vOaRpiWvl2K,201703,jLbIZHuRAYh,106.0
mRVVnw1KKSL,201809,cLBvS1WGEQF,100.0
Gk6WlfVitbC,201608,Udaaomim77o,20.0
HIfJ6JvWQmQ,201409,ovxDVLEpRgk,100.0
s5PaJNvYa6i,201408,q6NwSRm7CoV,60.0
mRVVnw1KKSL,201705,dU7dDBWWWDi,100.0
AMVejJGpKI9,201606,HiSkD51XNEw,40.0
BQeaCpVaUYB,201807,cLBvS1WGEQF,32.0
Gk6WlfVitbC,201808,oiQrJMqWJQ6,80.0
XkemTADiLv4,201808,FSrkhOVFdOk,10.0
BQeaCpVaUYB,201509,zqmymbY6VTU,40.0
BQeaCpVaUYB,201502,SiFad15yKhZ,395.0
Gk6WlfVitbC,201502,d23ZMyDAOEE,20.0
BkGKNzv3Vn6,201803,mrRGRJwEwUm,40.0
d8MsenqQaMv,201406,q6NwSRm7CoV,60.0
BQeaCpVaUYB,201505,wPQb02U3UHx,22.0
BkGKNzv3Vn6,201801,q6NwSRm7CoV,90.0
HIfJ6JvWQmQ,201803,ikFfiR1TblB,32.0
whXQzFlRT37,201701,LT6XGXS57II,68.0
XkemTADiLv4,201806,R6tG0IzAhpv,50.0
whXQzFlRT37,201508,uECirbmK3vj,241.0
AMVejJGpKI9,201710,YTgby61ISnd,20.0
kuxcnLoB85c,201506,tU13hbRnCGc,40.0
g2ZhqF3DKMx,201701,ZY5zTLYR53q,55.0
vOaRpiWvl2K,201409,gCRidS1x9ty,902.0
kuxcnLoB85c,201702,lqUH9qJYc2r,100.0
s5PaJNvYa6i,201408,xpXgPL892GT,35.0
Gk6WlfVitbC,201611,Udaaomim77o,10.0
whXQzFlRT37,201505,QsbKIv43xwM,361.0
XkemTADiLv4,201506,LT6XGXS57II,100.0
BQeaCpVaUYB,201902,HiSkD51XNEw,8.0
g2ZhqF3DKMx,201409,wgWlZhxXfS5,40.0
VRD05emEwOF,201712,JpOeRsaZHoG,68.0
vOaRpiWvl2K,201501,uECirbmK3vj,43.0
vOaRpiWvl2K,201408,lqUH9qJYc2r,168.0
oACe0uiAmnT,201701,VI8FnbLBPDD,1085.0
BQeaCpVaUYB,201902,zi9hv7KzZVp,14.0
d8MsenqQaMv,201404,e9NLyDiExlF,40.0
odmSZSezPsY,201607,SKJI5xtKLmd,60.0
iIlheePZjCc,201708,YGTBDdMQ9vr,100.0
BkGKNzv3Vn6,201609,zQdh7P5efBl,40.0
odmSZSezPsY,201412,RUBAdXhzucO,43.0
smag5V5gz0s,201401,mrRGRJwEwUm,40.0
mRVVnw1KKSL,201706,iSzLcFdtWbX,200.0
smag5V5gz0s,201710,yeGUcHoOF0W,150.0
VRD05emEwOF,201701,LbjgDaDXJRa,8.0
smag5V5gz0s,201509,xpXgPL892GT,40.0
OKXUzudHulV,201810,UdcrfRV5diV,75.0
VRD05emEwOF,201603,VkaywIcr0d1,9.0
XkemTADiLv4,201601,zQdh7P5efBl,14.0
oACe0uiAmnT,201809,JpOeRsaZHoG,756.0
AMVejJGpKI9,201804,PoAHq41Wjsk,70.0
Gk6WlfVitbC,201608,yeGUcHoOF0W,110.0
kuxcnLoB85c,201708,wpPJRac8Zpf,60.0
smag5V5gz0s,201510,ZqmBdrwI59g,50.0
AMVejJGpKI9,201902,fS76SN2mDYs,30.0
d8MsenqQaMv,201608,VkaywIcr0d1,20.0
VRD05emEwOF,201808,FSrkhOVFdOk,10.0
s5PaJNvYa6i,201709,r7pU4IuyIJF,10.0
kuxcnLoB85c,201708,FVZSGQeGAWy,60.0
VRD05emEwOF,201509,d23ZMyDAOEE,13.0
Gk6WlfVitbC,201506,SiFad15yKhZ,150.0
byrpD40AkQG,201410,CXAJP0JoCDZ,140.0
VRD05emEwOF,201806,R6tG0IzAhpv,46.0
oACe0uiAmnT,201603,mC4qkTGiah3,193.0
mRVVnw1KKSL,201701,uAmB8MLWUbq,60.0
VRD05emEwOF,201902,dU7dDBWWWDi,84.0
byrpD40AkQG,201403,vmGyHazfngO,40.0
s5PaJNvYa6i,201806,oiQrJMqWJQ6,54.0
iIlheePZjCc,201612,ge7aE8co40H,20.0
AMVejJGpKI9,201403,R5DowWkZPmm,10.0
odmSZSezPsY,201411,kAyEVYlTCtX,16.0
s5PaJNvYa6i,201808,q6NwSRm7CoV,53.0
HIfJ6JvWQmQ,201403,d23ZMyDAOEE,10.0
byrpD40AkQG,201607,QsbKIv43xwM,30.0
OKXUzudHulV,201403,dU7dDBWWWDi,265.0
Gk6WlfVitbC,201606,MQ4km4gi9bz,10.0
kuxcnLoB85c,201811,UdcrfRV5diV,180.0
iIlheePZjCc,201403,gCRidS1x9ty,320.0
odmSZSezPsY,201701,JPl6BiRGUjp,360.0
AMVejJGpKI9,201404,zQdh7P5efBl,30.0
byrpD40AkQG,201812,SfTrvW441Q0,70.0
AMVejJGpKI9,201706,xuVsQTby6uM,10.0
VRD05emEwOF,201402,kfyFrKOKqnz,44.0
kuxcnLoB85c,201802,mC4qkTGiah3,25.0
mRVVnw1KKSL,201706,gCRidS1x9ty,900.0
BkGKNzv3Vn6,201608,vmGyHazfngO,30.0
iIlheePZjCc,201708,bArGQMJx5Vs,60.0
kuxcnLoB85c,201506,yeGUcHoOF0W,120.0
whXQzFlRT37,201409,cLBvS1WGEQF,444.0
vOaRpiWvl2K,201506,rKoTTNZLKaN,64.0
s5PaJNvYa6i,201509,KysFcG0IQYZ,60.0
g2ZhqF3DKMx,201802,zQdh7P5efBl,20.0
kuxcnLoB85c,201411,R5DowWkZPmm,22.0
smag5V5gz0s,201704,RyzLT9D4nQ6,30.0
d8MsenqQaMv,201502,SiFad15yKhZ,100.0
g2ZhqF3DKMx,201704,mC4qkTGiah3,52.0
VRD05emEwOF,201802,YTgby61ISnd,18.0
g2ZhqF3DKMx,201411,mrRGRJwEwUm,40.0
mRVVnw1KKSL,201502,xuVsQTby6uM,20.0
s5PaJNvYa6i,201802,zi9hv7KzZVp,20.0
odmSZSezPsY,201706,fS76SN2mDYs,180.0
mRVVnw1KKSL,201605,SfTrvW441Q0,80.0
vOaRpiWvl2K,201802,jqLcZtIyJim,90.0
